Date,State,Total_cases,Confirmed_cases,New_cases,Total_deaths,Confirmed_death,New_deaths,State_resident_number,State_visitor_number
07/09/2020,FL,229367,0,8891,4009,0,56,-1,95148
07/10/2020,FL,240710,0,11343,4102,0,93,-1,95148
07/11/2020,FL,250984,0,10274,4197,0,95,-1,95148
07/12/2020,FL,266119,0,15135,4242,0,45,-1,95148
07/13/2020,FL,278667,0,12548,4277,0,35,-1,95148
07/14/2020,FL,287789,0,9122,4409,0,132,-1,95148
07/15/2020,FL,297876,0,10087,4521,0,112,-1,95148
07/16/2020,FL,311640,0,13764,4677,0,156,-1,95148
07/17/2020,FL,323002,0,11362,4805,0,128,-1,95148
07/18/2020,FL,333201,0,10199,4895,0,90,-1,95148
07/19/2020,FL,345612,0,12411,4982,0,87,-1,95148
07/20/2020,FL,355899,0,10287,5072,0,90,-1,95148
07/21/2020,FL,365244,0,9345,5206,0,134,-1,95148
07/22/2020,FL,374920,0,9676,5345,0,139,-1,95148
07/23/2020,FL,385091,0,10171,5518,0,173,-1,95148
07/24/2020,FL,397470,0,12379,5653,0,135,-1,95148
07/25/2020,FL,409585,0,12115,5777,0,124,-1,95148
07/26/2020,FL,418844,0,9259,5854,0,77,-1,95148
07/27/2020,FL,427698,0,8854,5931,0,77,-1,95148
07/28/2020,FL,436867,0,9169,6117,0,186,-1,95148
07/29/2020,FL,446251,0,9384,6333,0,216,-1,95148
07/30/2020,FL,456105,0,9854,6586,0,253,-1,95148
07/31/2020,FL,465030,0,8925,6843,0,257,-1,95148
08/01/2020,FL,474621,0,9591,7022,0,179,-1,98047
08/02/2020,FL,481668,0,7047,7084,0,62,-1,98047
08/03/2020,FL,486426,0,4758,7292,0,208,-1,98047
08/04/2020,FL,491773,0,5347,7402,0,110,-1,98047
08/05/2020,FL,497181,0,5408,7627,0,225,-1,98047
08/06/2020,FL,504768,0,7587,7747,0,120,-1,98047
08/07/2020,FL,512421,0,7653,7927,0,180,-1,98047
08/08/2020,FL,520846,0,8425,8109,0,182,-1,98047
08/09/2020,FL,527036,0,6190,8186,0,77,-1,98047
08/10/2020,FL,531188,0,4152,8359,0,173,-1,98047
08/11/2020,FL,536981,0,5793,8553,0,194,-1,98047
08/12/2020,FL,545040,0,8059,8765,0,212,-1,98047
08/13/2020,FL,551232,0,6192,8913,0,148,-1,98047
08/14/2020,FL,557337,0,6105,9141,0,228,-1,98047
08/15/2020,FL,563628,0,6291,9345,0,204,-1,98047
08/16/2020,FL,567375,0,3747,9452,0,107,-1,98047
08/17/2020,FL,570024,0,2649,9539,0,87,-1,98047
08/18/2020,FL,573811,0,3787,9758,0,219,-1,98047
08/19/2020,FL,577891,0,4080,9932,0,174,-1,98047
08/20/2020,FL,582407,0,4516,10049,0,117,-1,98047
08/21/2020,FL,587023,0,4616,10168,0,119,-1,98047
08/22/2020,FL,591283,0,4260,10274,0,106,-1,98047
08/23/2020,FL,594287,0,3004,10325,0,51,-1,98047
08/24/2020,FL,596511,0,2224,10397,0,72,-1,98047
08/25/2020,FL,599176,0,2665,10580,0,183,-1,98047
08/26/2020,FL,602113,0,2937,10733,0,153,-1,98047
08/27/2020,FL,605342,0,3229,10868,0,135,-1,98047
08/28/2020,FL,609074,0,3732,10957,0,89,-1,98047
08/29/2020,FL,612206,0,3132,11105,0,148,-1,98047
08/30/2020,FL,614753,0,2547,11119,0,14,-1,98047
08/31/2020,FL,616629,0,1876,11187,0,68,-1,98047
09/01/2020,FL,624116,0,7487,11374,0,187,-1,98256
09/02/2020,FL,626426,0,2310,11501,0,127,-1,98256
09/03/2020,FL,629913,0,3487,11650,0,149,-1,98256
09/04/2020,FL,633060,0,3147,11750,0,100,-1,98256
09/05/2020,FL,636653,0,3593,11811,0,61,-1,98256
09/06/2020,FL,639166,0,2513,11849,0,38,-1,98256
09/07/2020,FL,640978,0,1812,11871,0,22,-1,98256
09/08/2020,FL,642775,0,1797,11915,0,44,-1,98256
09/09/2020,FL,644781,0,2006,12115,0,200,-1,98256
09/10/2020,FL,647318,0,2537,12326,0,211,-1,98256
09/11/2020,FL,650922,0,3604,12502,0,176,-1,98256
09/12/2020,FL,654090,0,3168,12600,0,98,-1,98256
09/13/2020,FL,656485,0,2395,12608,0,8,-1,98256
09/14/2020,FL,658203,0,1718,12642,0,34,-1,98256
09/15/2020,FL,660946,0,2743,12787,0,145,-1,98256
09/16/2020,FL,663234,0,2288,12939,0,152,-1,98256
09/17/2020,FL,666507,0,3273,13086,0,147,-1,98256
09/18/2020,FL,669684,0,3177,13225,0,139,-1,98256
09/19/2020,FL,673194,0,3510,13287,0,62,-1,98256
09/20/2020,FL,675691,0,2497,13296,0,9,-1,98256
09/21/2020,FL,677362,0,1671,13317,0,21,-1,98256
09/22/2020,FL,679776,0,2414,13416,0,99,-1,98256
09/23/2020,FL,682370,0,2594,13618,0,202,-1,98256
09/24/2020,FL,684847,0,2477,13795,0,177,-1,98256
09/25/2020,FL,687656,0,2809,13915,0,120,-1,98256
09/26/2020,FL,690387,0,2731,14022,0,107,-1,98256
09/27/2020,FL,692234,0,1847,14032,0,10,-1,98256
09/28/2020,FL,692962,0,728,14037,0,5,-1,98256
09/29/2020,FL,696171,0,3209,14143,0,106,-1,98256
09/30/2020,FL,698051,0,1880,14317,0,174,-1,98256
10/01/2020,FL,700602,0,2551,14444,0,127,-1,95598
10/02/2020,FL,703212,0,2610,14554,0,110,-1,95598
10/03/2020,FL,705938,0,2726,14628,0,74,-1,95598
10/04/2020,FL,707751,0,1813,14671,0,43,-1,95598
10/05/2020,FL,709156,0,1405,14712,0,41,-1,95598
10/06/2020,FL,711358,0,2202,14767,0,55,-1,95598
10/07/2020,FL,713902,0,2544,14904,0,137,-1,95598
10/08/2020,FL,717148,0,3246,15068,0,164,-1,95598
10/09/2020,FL,720001,0,2853,15186,0,118,-1,95598
10/10/2020,FL,720001,0,0,15186,0,0,-1,95598
10/11/2020,FL,725415,0,5414,15364,0,178,-1,95598
10/12/2020,FL,726934,0,1519,15412,0,48,-1,95598
10/13/2020,FL,729591,0,2657,15531,0,119,-1,95598
10/14/2020,FL,732399,0,2808,15595,0,64,-1,95598
10/15/2020,FL,735685,0,3286,15736,0,141,-1,95598
10/16/2020,FL,739050,0,3365,15830,0,94,-1,95598
10/17/2020,FL,743018,0,3968,15917,0,87,-1,95598
10/18/2020,FL,745492,0,2474,15967,0,50,-1,95598
10/19/2020,FL,747183,0,1691,16021,0,54,-1,95598
10/20/2020,FL,750739,0,3556,16105,0,84,-1,95598
10/21/2020,FL,752845,0,2106,16210,0,105,-1,95598
10/22/2020,FL,758306,0,5461,16267,0,57,-1,95598
10/23/2020,FL,761924,0,3618,16340,0,73,-1,95598
10/24/2020,FL,766305,0,4381,16417,0,77,-1,95598
10/25/2020,FL,768653,0,2348,16429,0,12,-1,95598
10/26/2020,FL,771989,0,3336,16449,0,20,-1,95598
10/27/2020,FL,776215,0,4226,16505,0,56,-1,95598
10/28/2020,FL,780220,0,4005,16571,0,66,-1,95598
10/29/2020,FL,784331,0,4111,16648,0,77,-1,95598
10/30/2020,FL,789714,0,5383,16720,0,72,-1,95598
10/31/2020,FL,791997,0,2283,16761,0,41,-1,95598
11/01/2020,FL,796802,0,4805,16789,0,28,-1,-1
11/02/2020,FL,801371,0,4569,16834,0,45,-1,-1
11/03/2020,FL,805924,0,4553,16890,0,56,-1,-1
11/04/2020,FL,810256,0,4332,16922,0,32,-1,-1
11/05/2020,FL,816376,0,6120,16961,0,39,-1,-1
11/06/2020,FL,821526,0,5150,17014,0,53,-1,-1
11/07/2020,FL,825906,0,4380,17100,0,86,-1,-1
01/22/2020,AZ,0,0,0,0,0,0,33639,38392
01/23/2020,AZ,0,0,0,0,0,0,33639,38392
01/24/2020,AZ,0,0,0,0,0,0,33639,38392
01/25/2020,AZ,0,0,0,0,0,0,33639,38392
01/26/2020,AZ,1,0,1,0,0,0,33639,38392
01/27/2020,AZ,1,0,0,0,0,0,32725,38392
01/28/2020,AZ,1,0,0,0,0,0,32725,38392
01/29/2020,AZ,1,0,0,0,0,0,32725,38392
01/30/2020,AZ,1,0,0,0,0,0,32725,38392
01/31/2020,AZ,1,0,0,0,0,0,32725,38392
02/01/2020,AZ,1,0,0,0,0,0,32725,41082
02/02/2020,AZ,1,0,0,0,0,0,32725,41082
02/03/2020,AZ,1,0,0,0,0,0,32286,41082
02/04/2020,AZ,1,0,0,0,0,0,32286,41082
02/05/2020,AZ,1,0,0,0,0,0,32286,41082
02/06/2020,AZ,1,0,0,0,0,0,32286,41082
02/07/2020,AZ,1,0,0,0,0,0,32286,41082
02/08/2020,AZ,1,0,0,0,0,0,32286,41082
02/09/2020,AZ,1,0,0,0,0,0,32286,41082
02/10/2020,AZ,1,0,0,0,0,0,35350,41082
02/11/2020,AZ,1,0,0,0,0,0,35350,41082
02/12/2020,AZ,1,0,0,0,0,0,35350,41082
02/13/2020,AZ,1,0,0,0,0,0,35350,41082
02/14/2020,AZ,1,0,0,0,0,0,35350,41082
02/15/2020,AZ,1,0,0,0,0,0,35350,41082
02/16/2020,AZ,1,0,0,0,0,0,35350,41082
02/17/2020,AZ,1,0,0,0,0,0,34246,41082
02/18/2020,AZ,1,0,0,0,0,0,34246,41082
02/19/2020,AZ,1,0,0,0,0,0,34246,41082
02/20/2020,AZ,1,0,0,0,0,0,34246,41082
02/21/2020,AZ,1,0,0,0,0,0,34246,41082
02/22/2020,AZ,1,0,0,0,0,0,34246,41082
02/23/2020,AZ,1,0,0,0,0,0,34246,41082
02/24/2020,AZ,1,0,0,0,0,0,32378,41082
02/25/2020,AZ,1,0,0,0,0,0,32378,41082
02/26/2020,AZ,1,0,0,0,0,0,32378,41082
02/27/2020,AZ,1,0,0,0,0,0,32378,41082
02/28/2020,AZ,1,0,0,0,0,0,32378,41082
02/29/2020,AZ,1,0,0,0,0,0,32378,41082
03/01/2020,AZ,1,0,0,0,0,0,32378,30796
03/02/2020,AZ,1,0,0,0,0,0,34710,30796
03/03/2020,AZ,2,0,1,0,0,0,34710,30796
03/04/2020,AZ,2,0,0,0,0,0,34710,30796
03/05/2020,AZ,3,0,1,0,0,0,34710,30796
03/06/2020,AZ,3,0,0,0,0,0,34710,30796
03/07/2020,AZ,5,0,2,0,0,0,34710,30796
03/08/2020,AZ,5,0,0,0,0,0,34710,30796
03/09/2020,AZ,6,0,1,0,0,0,33532,30796
03/10/2020,AZ,8,0,2,0,0,0,33532,30796
03/11/2020,AZ,9,0,1,0,0,0,33532,30796
03/12/2020,AZ,9,0,0,0,0,0,33532,30796
03/13/2020,AZ,10,0,1,0,0,0,33532,30796
03/14/2020,AZ,12,0,2,0,0,0,33532,30796
03/15/2020,AZ,13,0,1,0,0,0,33532,30796
03/16/2020,AZ,18,0,5,0,0,0,30597,30796
03/17/2020,AZ,18,0,0,0,0,0,30597,30796
03/18/2020,AZ,27,0,9,0,0,0,30597,30796
03/19/2020,AZ,44,0,17,0,0,0,30597,30796
03/20/2020,AZ,63,0,19,1,0,1,30597,30796
03/21/2020,AZ,104,0,41,1,0,0,30597,30796
03/22/2020,AZ,152,0,48,2,0,1,30597,30796
03/23/2020,AZ,253,0,101,2,0,0,26032,30796
03/24/2020,AZ,326,0,73,5,0,3,26032,30796
03/25/2020,AZ,401,0,75,6,0,1,26032,30796
03/26/2020,AZ,508,0,107,8,0,2,26032,30796
03/27/2020,AZ,665,0,157,13,0,5,26032,30796
03/28/2020,AZ,773,0,108,15,0,2,26032,30796
03/29/2020,AZ,919,0,146,17,0,2,26032,30796
03/30/2020,AZ,1157,0,238,20,0,3,24605,30796
03/31/2020,AZ,1289,0,132,24,0,4,24605,30796
04/01/2020,AZ,1413,0,124,29,0,5,24605,20343
04/02/2020,AZ,1598,0,185,32,0,3,24605,20343
04/03/2020,AZ,1769,0,171,41,0,9,24605,20343
04/04/2020,AZ,2019,0,250,52,0,11,24605,20343
04/05/2020,AZ,2269,0,250,64,0,12,24605,20343
04/06/2020,AZ,2456,0,187,65,0,1,23943,20343
04/07/2020,AZ,2575,0,119,73,0,8,23943,20343
04/08/2020,AZ,2726,0,151,80,0,7,23943,20343
04/09/2020,AZ,3018,0,292,89,0,9,23943,20343
04/10/2020,AZ,3112,0,94,97,0,8,23943,20343
04/11/2020,AZ,3393,0,281,108,0,11,23943,20343
04/12/2020,AZ,3539,0,146,115,0,7,23943,20343
04/13/2020,AZ,3702,0,163,122,0,7,24325,20343
04/14/2020,AZ,3806,0,104,131,0,9,24325,20343
04/15/2020,AZ,3962,0,156,142,0,11,24325,20343
04/16/2020,AZ,4234,0,272,150,0,8,24325,20343
04/17/2020,AZ,4507,0,273,169,0,19,24325,20343
04/18/2020,AZ,4719,0,212,177,0,8,24325,20343
04/19/2020,AZ,4929,4929,210,184,184,7,24325,20343
04/20/2020,AZ,5064,5064,135,187,187,3,20645,20343
04/21/2020,AZ,5251,5251,187,208,208,21,20645,20343
04/22/2020,AZ,5459,5459,208,229,229,21,20645,20343
04/23/2020,AZ,5769,5769,310,249,249,20,20645,20343
04/24/2020,AZ,6045,6045,276,266,266,17,20645,20343
04/25/2020,AZ,6280,6280,235,273,273,7,20645,20343
04/26/2020,AZ,6526,6526,246,275,275,2,20645,20343
04/27/2020,AZ,6716,6716,190,275,275,0,23212,20343
04/28/2020,AZ,6948,6948,232,293,293,18,23212,20343
04/29/2020,AZ,7202,7202,254,254,254,-39,23212,20343
04/30/2020,AZ,7648,7648,446,320,320,66,23212,20343
05/01/2020,AZ,7962,7962,314,330,330,10,23212,22074
05/02/2020,AZ,8364,8364,402,348,348,18,23212,22074
05/03/2020,AZ,8640,8640,276,362,362,14,23212,22074
05/04/2020,AZ,8919,8919,279,362,362,0,23217,22074
05/05/2020,AZ,9305,9305,386,395,395,33,23217,22074
05/06/2020,AZ,9707,9707,402,426,426,31,23217,22074
05/07/2020,AZ,9945,9945,238,450,450,24,23217,22074
05/08/2020,AZ,10526,10526,581,517,517,67,23217,22074
05/09/2020,AZ,10960,10960,434,532,532,15,23217,22074
05/10/2020,AZ,11119,11119,159,536,536,4,23217,22074
05/11/2020,AZ,11380,11380,261,542,542,6,24575,22074
05/12/2020,AZ,11736,11736,356,562,562,20,24575,22074
05/13/2020,AZ,12176,12176,440,594,594,32,24575,22074
05/14/2020,AZ,12674,12674,498,624,624,30,24575,22074
05/15/2020,AZ,13169,13169,495,651,651,27,24575,22074
05/16/2020,AZ,13631,13631,462,679,679,28,24575,22074
05/17/2020,AZ,13937,13937,306,680,680,1,24575,22074
05/18/2020,AZ,14170,14170,233,686,686,6,24374,22074
05/19/2020,AZ,14566,14566,396,704,704,18,24374,22074
05/20/2020,AZ,14897,14897,331,747,747,43,24374,22074
05/21/2020,AZ,15315,15315,418,763,763,16,24374,22074
05/22/2020,AZ,15608,15608,293,775,775,12,24374,22074
05/23/2020,AZ,16039,16039,431,799,799,24,24374,22074
05/24/2020,AZ,16339,16339,300,800,800,1,24374,22074
05/25/2020,AZ,16561,16561,222,806,806,6,24801,22074
05/26/2020,AZ,16783,16783,222,807,807,1,24801,22074
05/27/2020,AZ,17262,17262,479,831,831,24,24801,22074
05/28/2020,AZ,17763,17763,501,857,857,26,24801,22074
05/29/2020,AZ,18465,18465,702,885,885,28,24801,22074
05/30/2020,AZ,19255,19255,790,903,903,18,24801,22074
05/31/2020,AZ,19936,19936,681,906,906,3,24801,22074
06/01/2020,AZ,20123,20123,187,917,917,11,28342,25700
06/02/2020,AZ,21250,20977,1127,941,879,24,28342,25700
06/03/2020,AZ,22223,22223,973,981,981,40,28342,25700
06/04/2020,AZ,22753,22753,530,996,996,15,28342,25700
06/05/2020,AZ,24332,24055,1579,1012,948,16,28342,25700
06/06/2020,AZ,25451,25451,1119,1042,1042,30,28342,25700
06/07/2020,AZ,26889,26603,1438,1044,978,2,28342,25700
06/08/2020,AZ,27678,27678,789,1047,1047,3,30088,25700
06/09/2020,AZ,28296,27998,618,1070,1004,23,30088,25700
06/10/2020,AZ,29852,29549,1556,1095,1029,25,30088,25700
06/11/2020,AZ,31264,30955,1412,1127,1060,32,30088,25700
06/12/2020,AZ,32918,32602,1654,1144,1077,17,30088,25700
06/13/2020,AZ,34458,34146,1540,1183,1116,39,30088,25700
06/14/2020,AZ,35691,35374,1233,1186,1119,3,30088,25700
06/15/2020,AZ,36705,36377,1014,1194,1127,8,-1,25700
06/16/2020,AZ,39097,38754,2392,1219,1140,25,-1,25700
06/17/2020,AZ,40924,40577,1827,1239,1159,20,-1,25700
06/18/2020,AZ,43443,43085,2519,1271,1184,32,-1,25700
06/19/2020,AZ,46689,46323,3246,1312,1224,41,-1,25700
06/20/2020,AZ,49798,49426,3109,1338,1247,26,-1,25700
06/21/2020,AZ,52390,52018,2592,1339,1248,1,-1,25700
06/22/2020,AZ,54586,54214,2196,1342,1251,3,-1,25700
06/23/2020,AZ,58179,57799,3593,1384,1291,42,-1,25700
06/24/2020,AZ,59974,59586,1795,1463,1366,79,-1,25700
06/25/2020,AZ,63030,62634,3056,1490,1393,27,-1,25700
06/26/2020,AZ,66458,66055,3428,1535,1435,45,-1,25700
06/27/2020,AZ,70051,69641,3593,1579,1479,44,-1,25700
06/28/2020,AZ,73908,73497,3857,1588,1488,9,-1,25700
06/29/2020,AZ,74533,74119,625,1588,1488,0,-1,25700
06/30/2020,AZ,79215,78781,4682,1632,1529,44,-1,25700
07/01/2020,AZ,84092,83645,4877,1720,1607,88,-1,23464
07/02/2020,AZ,87425,86970,3333,1757,1642,37,-1,23464
07/03/2020,AZ,91858,91396,4433,1788,1673,31,-1,23464
07/04/2020,AZ,94553,94085,2695,1805,1690,17,-1,23464
07/05/2020,AZ,98089,97611,3536,1809,1694,4,-1,23464
07/06/2020,AZ,101441,100943,3352,1810,1695,1,-1,23464
07/07/2020,AZ,105094,104572,3653,1927,1807,117,-1,23464
07/08/2020,AZ,108614,108031,3520,1963,1842,36,-1,23464
07/09/2020,AZ,112671,112028,4057,2038,1917,75,-1,23464
07/10/2020,AZ,116892,116209,4221,2082,1961,44,-1,23464
07/11/2020,AZ,119930,119233,3038,2151,2030,69,-1,23464
07/12/2020,AZ,122467,121758,2537,2237,2114,86,-1,23464
07/13/2020,AZ,123824,123101,1357,2245,2122,8,-1,23464
07/14/2020,AZ,128097,127345,4273,2337,2208,92,-1,23464
07/15/2020,AZ,131354,130576,3257,2434,2295,97,-1,23464
07/16/2020,AZ,134613,133838,3259,2492,2353,58,-1,23464
07/17/2020,AZ,138523,138523,3910,2583,2583,91,-1,23464
07/18/2020,AZ,141265,141265,2742,2730,2730,147,-1,23464
07/19/2020,AZ,143624,143624,2359,2761,2761,31,-1,23464
07/20/2020,AZ,145183,145183,1559,2784,2784,23,-1,23464
07/21/2020,AZ,148683,148683,3500,2918,2918,134,-1,23464
07/22/2020,AZ,150609,150609,1926,2974,2974,56,-1,23464
07/23/2020,AZ,152944,152944,2335,3063,3063,89,-1,23464
07/24/2020,AZ,156301,156301,3357,3142,3142,79,-1,23464
07/25/2020,AZ,160041,160041,3740,3286,3286,144,-1,23464
07/26/2020,AZ,162014,162014,1973,3305,3305,19,-1,23464
07/27/2020,AZ,163827,163827,1813,3304,3304,-1,-1,23464
07/28/2020,AZ,165934,165934,2107,3408,3408,104,-1,23464
07/29/2020,AZ,168273,168273,2339,3454,3454,46,-1,23464
07/30/2020,AZ,170798,170798,2525,3626,3626,172,-1,23464
07/31/2020,AZ,174010,174010,3212,3694,3694,68,-1,23464
08/01/2020,AZ,177022,177022,3012,3747,3747,53,-1,27725
08/02/2020,AZ,178467,178467,1445,3765,3765,18,-1,27725
08/03/2020,AZ,179497,179497,1030,3779,3779,14,-1,27725
08/04/2020,AZ,180505,180505,1008,3845,3845,66,-1,27725
08/05/2020,AZ,182203,182203,1698,3932,3932,87,-1,27725
08/06/2020,AZ,183647,182408,1444,4002,3786,70,-1,27725
08/07/2020,AZ,185053,183791,1406,4081,3860,79,-1,27725
08/08/2020,AZ,186107,184805,1054,4137,3905,56,-1,27725
08/09/2020,AZ,186923,185593,816,4150,3918,13,-1,27725
08/10/2020,AZ,187523,186180,600,4154,3922,4,-1,27725
08/11/2020,AZ,188737,187362,1214,4199,3951,45,-1,27725
08/12/2020,AZ,189443,188053,706,4347,4095,148,-1,27725
08/13/2020,AZ,190794,189386,1351,4383,4130,36,-1,27725
08/14/2020,AZ,191721,190292,927,4423,4169,40,-1,27725
08/15/2020,AZ,192654,191211,933,4492,4238,69,-1,27725
08/16/2020,AZ,193537,192062,883,4506,4252,14,-1,27725
08/17/2020,AZ,194005,192514,468,4506,4252,0,-1,27725
08/18/2020,AZ,194920,193416,915,4529,4273,23,-1,27725
08/19/2020,AZ,195557,194042,637,4634,4378,105,-1,27725
08/20/2020,AZ,196280,194734,723,4684,4429,50,-1,27725
08/21/2020,AZ,196899,195331,619,4688,4433,4,-1,27725
08/22/2020,AZ,197895,196318,996,4756,4500,68,-1,27725
08/23/2020,AZ,198103,196521,208,4771,4515,15,-1,27725
08/24/2020,AZ,198414,196821,311,4771,4514,0,-1,27725
08/25/2020,AZ,199273,197671,859,4792,4535,21,-1,27725
08/26/2020,AZ,199459,197844,186,4896,4640,104,-1,27725
08/27/2020,AZ,200139,198504,680,4929,4673,33,-1,27725
08/28/2020,AZ,200658,198978,519,4978,4709,49,-1,27725
08/29/2020,AZ,201287,199579,629,5007,4738,29,-1,27725
08/30/2020,AZ,201661,199948,374,5030,4762,23,-1,27725
08/31/2020,AZ,201835,200104,174,5029,4762,-1,-1,27725
09/01/2020,AZ,202342,200608,507,5044,4777,15,-1,27797
09/02/2020,AZ,202861,201111,519,5065,4799,21,-1,27797
09/03/2020,AZ,203953,202183,1092,5130,4861,65,-1,27797
09/04/2020,AZ,204681,202895,728,5171,4897,41,-1,27797
09/05/2020,AZ,205516,203722,835,5207,4933,36,-1,27797
09/06/2020,AZ,205766,203969,250,5221,4947,14,-1,27797
09/07/2020,AZ,205964,204157,198,5219,4945,-2,-1,27797
09/08/2020,AZ,206045,204239,81,5221,4947,2,-1,27797
09/09/2020,AZ,206541,204715,496,5251,4978,30,-1,27797
09/10/2020,AZ,207002,205141,461,5273,4999,22,-1,27797
09/11/2020,AZ,207523,205642,521,5288,5014,15,-1,27797
09/12/2020,AZ,208128,206223,605,5315,5041,27,-1,27797
09/13/2020,AZ,208512,206611,384,5322,5049,7,-1,27797
09/14/2020,AZ,208725,206775,213,5322,5049,0,-1,27797
09/15/2020,AZ,209209,207220,484,5344,5071,22,-1,27797
09/16/2020,AZ,209907,207718,698,5371,5098,27,-1,27797
09/17/2020,AZ,211660,208894,1753,5409,5135,38,-1,27797
09/18/2020,AZ,212942,208777,1282,5451,5160,42,-1,27797
09/19/2020,AZ,213551,209298,609,5467,5176,16,-1,27797
09/20/2020,AZ,214018,209701,467,5476,5184,9,-1,27797
09/21/2020,AZ,214251,209916,233,5478,5186,2,-1,27797
09/22/2020,AZ,214846,210610,595,5498,5230,20,-1,27797
09/23/2020,AZ,215284,210920,438,5525,5258,27,-1,27797
09/24/2020,AZ,215852,211426,568,5559,5291,34,-1,27797
09/25/2020,AZ,216367,211946,515,5587,5319,28,-1,27797
09/26/2020,AZ,216826,212376,459,5622,5355,35,-1,27797
09/27/2020,AZ,217237,212715,411,5623,5356,1,-1,27797
09/28/2020,AZ,217510,212970,273,5624,5357,1,-1,27797
09/29/2020,AZ,218184,213622,674,5632,5365,8,-1,27797
09/30/2020,AZ,218507,213934,323,5650,5382,18,-1,27797
10/01/2020,AZ,219212,214608,705,5674,5401,24,-1,27108
10/02/2020,AZ,219763,215087,551,5693,5411,19,-1,27108
10/03/2020,AZ,220399,215688,636,5705,5421,12,-1,27108
10/04/2020,AZ,220754,216027,355,5706,5422,1,-1,27108
10/05/2020,AZ,221070,216333,316,5707,5423,1,-1,27108
10/06/2020,AZ,221934,217154,864,5713,5427,6,-1,27108
10/07/2020,AZ,222538,217746,604,5733,5447,20,-1,27108
10/08/2020,AZ,223401,218596,863,5743,5456,10,-1,27108
10/09/2020,AZ,224084,219247,683,5746,5460,3,-1,27108
10/10/2020,AZ,224978,220086,894,5759,5472,13,-1,27108
10/11/2020,AZ,225575,220671,597,5759,5472,0,-1,27108
10/12/2020,AZ,226050,221139,475,5759,5472,0,-1,27108
10/13/2020,AZ,226734,221804,684,5767,5479,8,-1,27108
10/14/2020,AZ,227635,222592,901,5772,5485,5,-1,27108
10/15/2020,AZ,228748,223692,1113,5789,5502,17,-1,27108
10/16/2020,AZ,229486,224399,738,5806,5519,17,-1,27108
10/17/2020,AZ,230407,225264,921,5824,5539,18,-1,27108
10/18/2020,AZ,231149,225962,742,5827,5541,3,-1,27108
10/19/2020,AZ,231897,226681,748,5830,5544,3,-1,27108
10/20/2020,AZ,232937,227670,1040,5837,5550,7,-1,27108
10/21/2020,AZ,233912,228597,975,5854,5567,17,-1,27108
10/22/2020,AZ,234906,229565,994,5859,5573,5,-1,27108
10/23/2020,AZ,235882,230488,976,5865,5578,6,-1,27108
10/24/2020,AZ,236772,231355,890,5869,5581,4,-1,27108
10/25/2020,AZ,238163,232701,1391,5874,5586,5,-1,27108
10/26/2020,AZ,238964,233480,801,5875,5587,1,-1,27108
10/27/2020,AZ,240122,234607,1158,5891,5601,16,-1,27108
10/28/2020,AZ,241165,235633,1043,5905,5614,14,-1,27108
10/29/2020,AZ,242480,236835,1315,5918,5626,13,-1,27108
10/30/2020,AZ,244045,238356,1565,5934,5641,16,-1,27108
10/31/2020,AZ,245946,240130,1901,5979,5664,45,-1,27108
11/01/2020,AZ,247473,241596,1527,5981,5663,2,-1,-1
11/02/2020,AZ,248139,242220,666,5982,5664,1,-1,-1
11/03/2020,AZ,249818,243782,1679,6020,5679,38,-1,-1
11/04/2020,AZ,250633,244462,815,6059,5701,39,-1,-1
11/05/2020,AZ,252768,246468,2135,6087,5707,28,-1,-1
11/06/2020,AZ,254764,248330,1996,6109,5714,22,-1,-1
11/07/2020,AZ,257339,250749,2575,6147,5730,38,-1,-1
01/22/2020,SC,0,0,0,0,0,0,33639,33731
01/23/2020,SC,0,0,0,0,0,0,33639,33731
01/24/2020,SC,0,0,0,0,0,0,33639,33731
01/25/2020,SC,0,0,0,0,0,0,33639,33731
01/26/2020,SC,0,0,0,0,0,0,33639,33731
01/27/2020,SC,0,0,0,0,0,0,32725,33731
01/28/2020,SC,0,0,0,0,0,0,32725,33731
01/29/2020,SC,0,0,0,0,0,0,32725,33731
01/30/2020,SC,0,0,0,0,0,0,32725,33731
01/31/2020,SC,0,0,0,0,0,0,32725,33731
02/01/2020,SC,0,0,0,0,0,0,32725,35055
02/02/2020,SC,0,0,0,0,0,0,32725,35055
02/03/2020,SC,0,0,0,0,0,0,32286,35055
02/04/2020,SC,0,0,0,0,0,0,32286,35055
02/05/2020,SC,0,0,0,0,0,0,32286,35055
02/06/2020,SC,0,0,0,0,0,0,32286,35055
02/07/2020,SC,0,0,0,0,0,0,32286,35055
02/08/2020,SC,0,0,0,0,0,0,32286,35055
02/09/2020,SC,0,0,0,0,0,0,32286,35055
02/10/2020,SC,0,0,0,0,0,0,35350,35055
02/11/2020,SC,0,0,0,0,0,0,35350,35055
02/12/2020,SC,0,0,0,0,0,0,35350,35055
02/13/2020,SC,0,0,0,0,0,0,35350,35055
02/14/2020,SC,0,0,0,0,0,0,35350,35055
02/15/2020,SC,0,0,0,0,0,0,35350,35055
02/16/2020,SC,0,0,0,0,0,0,35350,35055
02/17/2020,SC,0,0,0,0,0,0,34246,35055
02/18/2020,SC,0,0,0,0,0,0,34246,35055
02/19/2020,SC,0,0,0,0,0,0,34246,35055
02/20/2020,SC,0,0,0,0,0,0,34246,35055
02/21/2020,SC,0,0,0,0,0,0,34246,35055
02/22/2020,SC,0,0,0,0,0,0,34246,35055
